42,3757
42,3882
42,1966
43,5129
43,5122
43,1079
43,5133
43,5
43,4368
43,5112
43,4795
43,4464
43,5593
43,4462
43,5071
43,5076
43,949
43,5001
43,5060
43,3440
43,4913
43,5403
43,4436
43,4525
43,2842
43,4529
43,5247
43,5074
43,1936
43,1935
43,4989
44,2329
44,1578
44,187
44,3302
45,1654
45,2396
45,1034
45,1592
45,70
45,1074
45,3596
45,66
45,706
45,3240
46,1081
46,1717
46,4371
46,4986
46,627
46,4522
46,2687
46,3503
46,3334
46,5375
46,3148
46,5128
46,5391
46,585
46,5439
46,5588
47,2737
47,1985
47,5
47,4153
48,5
48,5131
48,788
48,5150
48,5130
48,4900
48,2010
48,4854
48,2128
48,3841
48,2342
48,5135
48,1858
49,752
49,1503
49,3073
49,3674
49,1252
49,21
49,1946
49,975
49,1889
49,2181
49,1824
49,991
49,722
49,5
49,381
49,3690
50,5
50,1073
50,4147
50,655
51,4437
51,3730
51,3007
51,5604
51,3006
51,1696
52,2501
52,3887
52,2486
52,2106
52,4067
52,5
53,2672
53,2775
53,5
53,2442
53,744
53,517
54,1032
54,3382
54,3637
54,5
55,3695
55,5
55,867
55,2299
55,4681
55,2471
55,3694
55,2747
55,1354
55,2379
56,1388
56,3717
56,556
56,4795
56,3583
56,4087
56,4024
56,2563
56,4529
56,4989
56,3328
56,295
56,3268
56,4996
56,5743
56,5575
56,5807
56,1938
56,4893
56,5597
56,4993
56,1779
56,4525
56,2122
56,752
56,476
56,5
56,5820
56,5383
56,3787
56,1873
56,5702
56,1765
56,4658
56,5650
56,4522
56,2476
56,4973
56,4527
56,5591
56,5071
56,446
56,2755
57,2876
57,322
57,568
57,1441
57,152
57,5
58,3342
58,1073
58,2149
59,5
59,354
59,2941
59,4249
59,1286
59,187
59,585
60,2526
60,2528
60,4501
60,225
61,429
61,1243
61,1348
61,2665
62,2571
62,2428
62,2824
62,678
62,5
62,4480
62,4509
62,4500
62,1969
62,1556
63,1327
63,5
63,2574
63,832
64,2571
64,878
64,2754
64,2533
64,2022
64,2431
64,2714
64,2395
64,5
64,651
64,304
64,817
65,5
65,1961
65,50
65,51
65,1236
65,3801
66,6
66,1711
66,3283
67,3171
67,3613
67,6
67,4441
67,74
67,3072
68,3681
68,4611
68,652
68,1884
68,6
68,913
69,4317
69,3069
69,87
69,6
70,8
70,4161
70,1443
70,2344
70,2717
70,1086
70,5257
70,3680
70,6
70,2809
70,4257
70,1997
71,4487
71,2430
71,4129
71,1838
71,1821
71,3320
71,669
71,5210
71,2264
71,1078
71,2513
71,672
71,6
71,2208
71,2142
71,3254
71,1820
71,2996
72,3167
72,1105
72,1529
72,154
72,1030
72,4016
72,1647
72,2426
72,714
72,1630
72,1860
72,472
72,4294
72,2468
72,829
72,2335
73,1046
73,103
73,6
73,2686
74,3940
74,3950
74,1558
74,1948
74,5315
74,3813
75,1496
75,4355
75,2428
75,4852
75,6
76,4642
76,5009
76,1198
76,4592
76,1307
76,4579
76,2316
77,2329
77,673
77,4128
77,1842
78,5223
78,4393
78,2571
78,4069
79,6
79,3775
79,2390
79,3709
79,2431
80,5533
80,1246
80,5147
80,109
80,1845
80,1154
80,5181
80,215
80,5592
80,2560
80,3894
80,1903
80,5747
80,5122
80,2206
80,5775
80,2383
80,5112
80,1220
80,5201
80,344
80,4799
80,1061
80,572
80,2366
80,5143
80,98
80,3681
80,5739
80,5178
80,57
80,2606
80,348
80,5636
80,752
80,3961
80,1933
80,456
80,1847
80,3353
80,4496
80,2228
80,3969
80,2657
80,5413
80,2571
80,80
80,5177
80,4982
80,2982
80,4691
80,4261
80,3733
80,5502
80,4997
80,542
80,1747
80,2020
80,1493
80,3948
80,3146
80,2687
80,1248
80,1111
80,3716
80,3686
80,2021
80,2887
80,6
80,1726
80,3263
80,4302
80,1929
80,5531
80,1532
80,4331
80,2022
80,2151
80,635
80,5668
80,2964
80,4388
80,66
80,354
80,1902
80,2162
80,3201
80,2201
80,381
80,4995
80,4526
81,2389
81,1658
81,4301
81,972
82,5398
82,5229
82,6
82,1544
83,609
83,789
83,5620
83,835
83,880
83,286
83,2602
84,4727
84,4451
84,5021
84,4156
85,3265
85,984
85,3829
85,3148
85,4279
85,1548
86,2680
86,1501
86,3716
86,2612
86,1497
87,968
87,2208
87,1089
87,5138
87,5071
87,3005
87,3892
87,2344
87,4982
88,5284
88,1073
88,6
88,337
88,933
89,1713
89,1448
89,6
89,2897
90,1845
90,2031
90,1244
90,2534
91,1015
91,5342
91,406
91,4584
91,6
91,103
91,1220
92,5021
92,2276
92,2890
92,6
92,2833
92,4301
92,1592
92,3705
92,2043
93,1764
93,6
93,2676
93,1966
93,1073
93,3296
93,848
93,1162
94,2710
94,5209
94,1693
94,2943
94,4320
94,5323
94,5099
94,1231
94,1838
94,2944
94,4990
94,4114
94,1654
94,5407
94,5659
94,4894
94,5442
94,292
94,5666
94,646
94,2284
94,4893
94,5098
94,4541
95,2602
95,6
95,3559
95,899
95,3990
95,2229
95,3496
95,832
95,4073
95,3975
95,2428
95,2309
95,3628
95,1928
95,3600
95,5081
95,966
95,724
95,2202
95,3997
95,787
95,3463
95,4555
95,3598
96,4718
96,2230
96,3927
96,5031
96,1492
96,3886
96,4719
96,1648
96,2228
96,3353
96,3185
96,2836
96,4880
96,4067
96,443
96,66
96,2345
96,2953
96,1846
97,4004
97,4066
97,4618
97,3818
97,150
97,4575
97,3737
98,1906
98,999
98,4260
98,2106
98,2062
98,1929
98,4608
98,2158
98,3203
98,3355
98,4620
99,593
99,6
99,3330
99,1098
99,92
99,74
100,3604
100,1677
100,375
100,3603
100,3385
100,2520
100,4541
100,1004
100,2428
100,26
100,1260
100,547
100,1576
100,3241
100,311
100,3660
100,2511
100,3953
100,1178
100,3475
100,574
100,1743
100,1348
101,1220
101,3185
101,3433
101,1562
102,1012
102,7
102,4037
102,104
103,5492
103,1073
103,87
103,259
103,2106
103,4229
104,3602
104,4501
104,4852
104,2792
104,7
104,2448
105,3330
105,7
105,3918
105,2612
106,4215
106,2916
106,717
106,3069
106,4964
107,7
107,1999
107,2448
108,3093
108,3515
108,3691
108,2815
108,7
109,317
109,4739
109,2360
109,1893
110,4352
110,3522
110,811
110,4584
111,49
111,3704
111,384
111,54
111,237
111,385
111,86
111,1767
111,4523
111,77
111,2765
111,5780
111,4114
111,4115
111,4883
111,2409
111,5536
111,2067
111,1995
111,1928
111,4220
111,5679
111,52
111,88
111,233
111,5683
111,589
111,1194
111,113
111,277
111,4986
111,229
111,2258
111,5265
111,5057
111,1717
111,228
111,2347
111,232
111,464
111,4219
111,2098
111,4904
111,5392
111,142
112,234
112,152
112,5668
112,562
112,191
112,7
112,1328
113,643
113,193
113,1898
113,2004
113,1218
113,128
113,8
113,4677
113,3536
113,3145
113,3273
113,1739
113,2008
114,8
114,5511
114,988
115,3917
115,8
115,2364
116,2571
116,1277
116,2308
116,351
117,5753
117,5687
117,2709
117,4525
117,5594
117,5112
117,5750
117,476
117,4993
117,4991
117,5702
117,5729
117,5545
117,5137
117,5077
117,2563
117,5632
117,4019
117,2452
117,5247
117,5457
117,5662
117,5185
117,3451
117,5751
117,5383
117,5056
117,5252
117,5427
117,2440
117,3275
117,3959
117,1880
117,4023
117,3150
117,5067
117,5074
117,5633
117,561
117,3402
117,3958
117,2823
117,1026
117,5111
117,283
117,3094
117,5110
117,4973
117,5720
117,104
117,4462
117,5635
117,4576
117,4526
117,3681
117,2574
117,5066
117,5598
117,5764
118,8
118,1511
118,909
118,1363
118,2709
118,2245
118,3389
119,2111
119,8
119,3191
119,2752
120,3828
120,175
120,3350
120,1635
120,1209
120,585
120,1073
120,2431
120,1811
120,4428
120,5021
120,3772
120,1250
121,4259
121,1554
121,5637
121,4852
121,4258
121,694
121,1095
121,3684
121,2345
121,1195
121,3829
121,2022
122,5085
122,3964
122,222
122,4498
122,4691
122,1132
122,918
123,2812
123,2387
123,2106
123,8
123,2103
123,2427
123,2808
123,3666
123,3878
124,3605
124,2229
124,3705
124,3048
125,945
125,2339
125,8
125,1385
126,245
126,1986
126,158
126,657
126,3968
126,1769
126,8
127,8
127,1688
127,4855
127,3280
128,744
128,1829
128,1087
128,1532
128,3132
128,5050
129,4304
129,8
129,4169
130,2699
130,1637
130,1164
130,938
130,965
130,1960
131,9
131,344
131,3781
131,2010
131,4156
132,365
132,31
132,3882
132,1159
132,26
132,4876
132,93
133,1447
133,1220
133,5370
133,3148
133,3869
133,2829
134,13
134,3750
134,3356
134,4226
134,3390
134,918
135,130
135,3216
135,2463
136,2543
136,26
136,4397
136,4624
136,1453
136,9
136,1374
136,5027
136,3710
136,1620
136,2299
136,2138
136,2654
136,5356
136,3262
136,3707
137,1774
137,10
137,1771
137,648
138,698
138,4373
138,10
138,41
139,2030
139,1388
139,865
139,584
139,5185
139,1932
139,2179
139,1689
139,3268
140,1486
140,835
140,4384
140,348
140,1180
140,3148
141,322
141,3242
141,2896
142,3707
142,1961
142,1451
142,61
143,1261
143,4289
143,5523
143,10
144,2606
144,2498
144,792
144,2534
144,5044
144,3425
144,26
144,10
144,1183
144,2475
144,3429
144,902
144,1965
144,245
144,4877
144,770
145,1159
145,82
145,789
145,3782
145,99
145,506
145,3364
145,2254
145,2191
146,561
146,5714
146,4483
146,3878
146,10
147,354
147,4596
147,125
147,2323
147,3148
147,2849
147,10
147,1219
147,3883
148,2416
148,1106
148,3760
148,128
148,2695
148,2856
149,397
149,1230
149,1061
149,381
149,3759
149,4215
149,1866
150,1061
150,240
150,5709
150,5337
150,10
151,2138
151,3059
151,3008
151,10
152,2369
152,5110
152,5058
152,5632
152,5383
152,5413
152,5481
152,5637
152,5136
152,5072
152,5640
152,4977
152,5047
152,5137
152,5630
152,4222
152,4795
152,4026
152,5113
152,5056
152,4507
152,1653
152,4949
152,5076
152,4987
152,4998
152,112
152,5111
153,2815
153,1180
153,11
153,3500
154,1949
154,2342
154,302
154,2431
154,3281
154,1461
154,2990
154,4512
154,11
154,192
155,1086
155,11
155,625
155,4352
155,1017
155,82
155,2922
155,1547
155,3167
155,3199
155,3627
156,2709
156,11
156,625
156,217
156,2572
156,3145
157,668
157,17
157,11
157,2310
158,3372
158,162
158,1032
159,2471
159,942
159,2145
159,1744
159,2714
160,3368
160,3485
160,2627
160,70
160,3930
161,1431
161,1693
161,1927
161,1573
161,3507
162,1074
162,2097
162,1902
162,2717
163,596
163,1401
163,906
163,2142
163,894
163,2337
164,3913
164,112
164,12
165,1829
165,1236
165,2889
165,12
165,812
165,13
165,1923
166,3174
166,408
166,2845
166,907
167,1377
167,12
167,1140
167,4279
168,1393
168,3854
168,67
168,777
168,1745
168,5239
168,3907
168,2103
168,1777
169,929
169,2736
169,3293
169,1279
169,12
169,2770
169,2342
170,838
170,82
170,4844
170,489
170,1289
170,1141
170,2138
171,3315
171,4062
171,1236
171,1616
171,719
171,2465
172,3362
172,12
172,302
172,4499
173,3867
173,1814
173,12
173,250
174,5413
174,4068
174,2335
174,3730
174,1629
174,5557
174,4651
174,5504
174,4611
174,1986
174,1935
174,1625
174,12
174,4704
174,2581
175,2906
175,2420
175,3947
175,2756
175,12
175,4040
176,12
176,137
176,89
176,1449
176,997
177,12
177,2710
177,604
177,1325
178,2875
178,13
178,3008
179,3293
179,103
179,5520
179,4729
179,1309
179,1521
179,2282
179,4182
179,13
179,241
179,3008
179,2887
179,1484
179,108
179,1953
180,3183
180,1078
180,3172
180,2535
180,303
180,706
180,1761
180,87
180,2689
180,841
180,2788
180,4950
180,2996
180,1810
180,653
181,3555
181,1699
181,938
181,3620
181,241
181,856
181,2280
182,4279
182,512
182,187
182,1617
182,3115
182,540
182,3228
182,13
182,3970
182,1674
183,87
183,3579
183,3446
183,2988
184,3354
184,1154
184,33
184,856
184,1658
184,837
184,2396
184,525
185,4611
185,1137
185,2079
185,259
185,3033
185,433
185,1084
185,3765
185,2453
185,4632
185,5009
185,2297
185,4037
185,3810
185,1938
185,2638
185,1701
185,3884
185,3932
185,1613
185,13
186,4521
186,1562
186,5641
186,4006
186,13
186,4858
186,2493
186,5606
186,5533
186,2366
186,5072
186,3949
186,5512
186,4507
186,1952
186,2414
186,4523
186,4019
187,2695
187,4611
187,13
187,2996
188,3296
188,155
188,1072
188,3283
188,1176
188,983
188,2564
189,2571
189,2342
189,4179
189,3296
189,116
189,2197
189,699
189,3211
189,82
189,483
189,3095
189,4263
189,4773
189,4700
189,4268
189,4580
189,3810
189,2401
190,769
190,13
190,3356
190,1859
190,4293
190,1969
190,3799
190,862
190,4037
190,4393
190,69
190,1572
191,3122
191,2202
191,2447
191,1159
191,13
191,215
191,1894
191,3846
191,945
191,3112
191,2812
191,776
191,2369
192,5395
192,5245
192,5178
192,882
192,5640
192,5665
192,5424
192,199
192,2699
192,5824
192,5067
192,5427
192,5391
192,5571
192,5810
192,5593
192,5777
192,5181
192,5548
192,252
192,3921
192,5635
192,5755
192,5757
192,5510
192,5523
192,610
192,3643
192,2992
192,5567
192,5568
192,4311
192,5703
192,1228
192,5433
192,253
192,5177
192,1207
192,2410
192,5754
192,4313
192,5639
192,5180
192,5565
192,3876
192,388
192,5247
192,4530
192,3371
192,5630
192,5682
192,5337
192,5545
192,2572
192,5064
192,5818
192,5637
192,5058
192,5807
192,5323
192,5744
192,5065
192,5748
192,5591
192,5834
192,2869
192,4994
192,3865
192,1268
192,2704
193,3750
193,4056
193,1098
193,13
194,1898
194,3388
194,1236
194,13
195,13
195,180
195,96
196,4783
196,4507
196,4188
196,654
196,3687
197,1364
197,1159
197,2118
197,590
198,248
198,565
198,1764
198,2030
198,873
198,1391
198,3886
198,4181
198,2504
198,270
198,271
198,3785
198,2746
198,4329
198,2217
198,2691
198,244
198,3786
198,2526
198,2690
198,326
198,4120
198,169
198,260
198,1050
198,1703
198,4586
198,1701
198,1198
198,5270
198,2689
198,28
198,3263
198,2640
198,1408
198,31
198,3083
199,862
199,70
199,609
200,1159
200,1326
200,3496
200,472
200,50
201,4989
201,4990
201,5074
201,4219
201,5628
201,2369
201,3070
201,5056
201,4025
201,4280
201,4087
201,5073
201,4022
201,5710
201,5631
201,117
201,5632
201,4026
201,4973
201,5590
201,4023
201,4221
201,5637
201,4994
201,5047
201,5664
201,5662
201,4533
201,13
201,4893
201,4530
201,2983
201,4996
201,476
201,5110
201,5134
201,5076
201,941
201,4795
201,2368
201,3335
201,5636
201,4988
201,4960
201,5640
202,4934
202,4064
202,4147
202,1073
202,3818
203,1198
203,1447
203,5009
203,13
203,2319
203,2051
204,551
204,2920
205,1143
205,5588
205,2504
205,4898
205,439
205,5608
205,2578
205,411
205,4319
205,5747
205,18
205,2678
205,5000
205,409
205,1592
205,5586
205,3286
205,1772
205,618
205,1917
205,5247
205,3328
205,5490
205,3209
205,2764
205,2893
206,5469
206,14
206,1209
206,430
206,48
207,1726
207,2518
207,1835
207,96
207,1270
207,4470
207,2684
207,3682
207,4285
207,3364
207,14
207,1756
207,2517
207,1304
207,78
207,1896
207,974
207,2695
207,2135
207,320
207,218
207,1285
207,2543
207,398
207,2701
207,21
207,354
207,2566
207,1592
207,2824
207,3173
207,515
207,2850
207,229
207,1045
207,2648
207,1324
207,1341
208,5665
208,1961
208,14
208,3330
208,5625
209,183
209,817
209,1970
209,5023
209,187
209,842
209,14
210,2984
210,5402
210,14
210,1811
210,1641
210,101
211,2419
211,1969
211,15
211,5046
211,733
211,5584
211,1600
211,3402
211,4279
211,199
211,553
211,1117
211,2242
211,1635
211,5477
211,2976
211,2581
211,2335
211,1521
212,1316
212,1314
212,4681
213,2952
213,15
213,4111
214,383
214,15
214,2531
215,3514
215,2528
215,609
215,1425
216,2367
216,2236
216,1932
216,1694
216,1933
216,2932
216,1208
216,3339
216,5179
216,558
216,1498
216,5402
216,1871
216,3632
216,1665
216,5533
216,5538
216,2368
216,4858
216,1515
216,4371
216,3391
216,3466
216,555
217,609
217,1895
217,82
218,644
218,16
218,3356
218,1674
219,154
219,952
219,3052
219,917
219,1859
219,1198
219,3498
220,17
220,18
220,16
221,843
221,880
221,140
221,16
222,2428
222,3497
222,2513
222,2421
222,2935
222,216
222,538
222,53
222,3003
222,63
222,2779
222,4248
222,55
222,2740
222,4845
222,2256
223,603
223,1499
223,5402
223,16
223,456
224,1422
224,3592
224,2426
224,2334
224,4161
224,2168
224,16
224,2680
224,3979
225,576
225,582
225,644
225,794
225,3006
225,2571
226,3461
226,3161
226,2019
226,107
226,5171
226,16
227,4403
227,2584
227,4300
227,2942
227,936
227,4234
227,4325
227,3878
227,16
227,892
228,405
228,87
228,17
228,486
228,5778
228,1047
228,745
228,3765
228,2138
228,1507
229,1383
229,3496
229,2390
229,4067
229,2297
229,2316
229,4037
229,2796
229,1362
229,4464
229,3134
229,787
229,2318
229,3431
229,3148
230,4265
230,3450
230,1247
230,2426
231,2704
231,3241
231,1020
231,4302
231,2711
231,4358
231,2360
231,3492
231,2332
231,4271
231,1835
231,4846
231,1976
231,1111
231,1377
231,4357
231,1220
231,2745
231,636
231,1128
231,890
232,69
232,2558
232,2026
232,4362
232,4900
232,2934
232,2493
232,1664
232,5292
232,2519
232,620
232,4184
232,1383
233,3805
233,993
233,2812
233,579
233,5300
233,17
233,798
233,1674
233,18
233,99
233,544
233,1613
233,1423
233,1220
233,2000
233,1805
234,1881
234,5048
234,5136
234,954
234,1913
234,5389
234,5069
234,5121
234,4215
234,222
234,4993
234,2567
234,5252
234,576
234,4988
234,1823
234,5643
234,4496
234,2122
234,5630
234,1466
234,467
234,5179
234,4024
235,4069
235,954
235,863
235,5053
235,1086
235,378
235,4835
235,60
236,921
236,1740
236,1710
236,3220
236,1052
236,2770
237,84
237,779
237,1075
237,210
237,120
237,2005
237,2351
237,1708
237,104
237,349
237,1282
237,521
237,1993
237,987
237,4062
237,2913
237,2436
237,400
237,1515
237,2914
237,780
237,525
237,2212
237,64
237,4158
237,1156
237,1091
237,2172
238,3492
238,3470
238,56
238,582
238,3220
238,17
238,1506
239,1118
239,1073
239,17
239,685
240,2047
240,2437
240,17
240,5163
240,2704
240,680
240,1217
240,59
240,3352
240,1197
241,3492
241,5210
241,5409
241,2234
241,17
241,4116
242,1199
242,18
242,327
242,1505
242,5300
243,1869
243,3281
243,3304
243,1963
243,2429
243,2324
243,3986
243,2383
243,2850
243,1474
243,157
243,2666
243,1331
243,17
243,1684
243,2159
243,183
243,3146
243,3829
243,1663
243,3183
243,4444
243,1981
243,2428
243,1990
244,4501
244,1270
244,5135
245,2561
245,1336
245,1845
245,341
245,4541
245,247
245,1828
245,230
245,4737
246,17
246,3177
246,3356
246,3907
246,4133
246,149
246,1245
246,3906
247,1347
247,2001
247,712
247,1166
248,2039
248,3632
248,862
248,17
249,1472
249,4152
249,2570
249,1869
249,2576
249,2621
249,3367
249,918
249,2653
249,3230
249,2526
249,1210
249,1220
249,4816
249,2138
249,1947
249,4837
249,4234
249,330
250,96
250,3132
250,2207
250,1621
251,1375
251,3249
251,3385
251,2210
251,2949
251,2370
252,2095
252,1863
252,3736
252,592
252,18
253,1621
253,2710
253,18
254,1441
254,1647
254,839
254,862
255,2612
255,2917
255,261
255,1792
255,1302
255,2254
255,4290
255,1049
255,1987
255,1264
256,4378
256,2927
256,1260
256,96
256,4838
256,18
256,2299
256,381
256,375
257,4008
257,18
257,3472
258,214
258,18
258,1128
259,1751
259,1726
259,207
260,5133
260,2039
260,1111
260,2875
260,97
260,5452
260,5130
260,5140
260,18
260,5077
260,2761
260,5141
261,5265
261,779
261,3113
261,4056
261,1484
261,2612
261,187
261,932
261,4346
261,2504
261,2021
261,5147
261,1757
261,2384
261,3717
261,1257
261,3906
261,2216
261,2804
261,1686
261,3511
261,2818
261,1497
262,918
262,625
262,2415
262,2526
262,1236
262,1869
262,3210
262,1197
262,2106
262,3434
262,82
262,541
262,2465
262,18
262,1642
262,3395
262,3293
262,1843
262,3990
262,139
262,2187
262,2132
263,2736
263,2426
263,2390
263,2574
263,3616
263,268
263,18
263,2429
264,2637
264,2978
264,1185
264,2437
264,1351
265,447
265,1258
265,139
266,311
266,3136
266,310
266,2390
266,757
266,1197
266,462
266,3417
266,213
267,4537
267,18
267,3098
267,594
268,1479
268,2729
268,18
268,4363
268,4759
268,1155
269,2418
269,3225
269,24
269,1928
269,1556
269,3592
269,5256
269,4137
269,187
269,2393
269,2875
269,1511
269,2768
269,1553
269,4501
269,4611
269,1049
269,625
269,1972
269,3239
269,3860
269,2431
269,1336
269,815
269,1197
269,494
269,4161
269,1582
269,2309
269,2165
269,4083
269,18
269,5217
269,5413
269,5021
269,1909
269,1918
269,698
269,3336
269,2079
269,1353
269,2149
270,2157
270,1581
270,2704
271,1595
271,1049
271,4485
271,1111
271,4459
271,2098
271,113
271,2681
271,4374
271,2952
271,2639
271,3148
271,1425
271,369
271,1377
271,92
271,2680
271,3751
271,1917
271,387
271,468
271,3468
271,4372
271,96
271,1578
271,18
271,1647
272,18
272,5406
272,4010
272,2595
272,3810
272,4320
272,2650
273,18
273,4343
273,2076
273,4488
273,2862
273,3079
273,2100
274,1016
274,2502
274,3492
274,19
274,4363
275,485
275,183
275,55
276,4532
276,2432
276,880
276,4279
276,2358
276,3780
277,1351
277,4500
277,3603
277,1354
277,4501
277,4135
278,3759
278,4932
278,18
279,18
279,609
279,92
280,2159
280,4857
280,3675
280,3840
281,2097
281,918
281,4911
282,4150
282,1524
282,2061
282,1837
282,3625
282,18
282,3179
282,749
283,2257
283,2542
283,3696
283,1028
283,494
283,4587
283,18
283,1302
283,314
283,3000
283,1615
283,4145
284,3000
284,543
284,96
284,647
284,1336
285,18
285,2218
285,2319
285,3872
285,1417
286,74
286,3958
286,3837
287,2953
287,3391
287,18
287,3771
288,4403
288,4069
288,3492
288,4506
288,4617
288,1675
289,706
289,60
289,1690
289,2415
289,47
289,2378
290,2453
290,3994
290,1454
290,4935
290,4925
290,5417
290,4840
290,4071
290,4936
290,3851
290,4917
290,5034
291,18
291,197
291,4216
291,1786
291,2579
291,525
292,1118
292,5550
292,4957
292,4459
292,3918
292,18
293,1197
293,1284
293,5062
293,603
293,3052
293,5064
293,1771
294,1578
294,1391
294,4868
294,18
294,915
294,929
294,1611
294,2669
295,1453
295,1013
295,4513
295,19
296,3840
296,1481
296,5007
296,449
297,929
297,1128
297,2484
297,2350
297,3577
297,664
297,1472
297,3241
298,4501
298,3709
298,3977
298,302
299,991
299,595
299,2017
299,19
299,862
300,2163
300,230
300,249
300,1187
300,2572
300,2031
300,3364
300,5208
300,82
300,51
300,4067
300,187
300,1220
301,107
301,1100
301,566
301,1645
301,2335
301,3447
301,840
301,534
301,802
301,198
301,1529
302,943
302,2875
302,3878
302,4016
302,4119
303,2426
303,5275
303,2448
303,2370
304,3200
304,2709
304,1128
304,2569
304,4152
304,19
305,2569
305,4982
305,2461
305,1098
305,20
305,2079
305,5282
305,459
306,422
306,4125
306,3911
306,3954
307,1285
307,1811
307,468
307,20
307,4439
307,1761
307,2763
307,22
307,1162
307,1739
308,1881
308,1212
308,4215
308,3007
308,467
308,3439
308,749
308,505
308,5531
308,5642
308,577
308,2179
308,311
308,3070
308,5456
308,2040
308,3730
308,534
308,601
308,3330
308,94
308,495
308,2250
308,3626
308,219
308,316
308,2003
308,541
308,412
308,1628
308,1082
308,971
308,5523
308,166
308,4233
308,3702
308,5534
308,4437
308,2567
308,4698
308,570
308,126
308,1085
308,5650
309,821
309,258
309,3338
309,1635
309,859
309,1395
310,3269
310,110
310,1662
310,4378
310,4602
310,5165
310,4041
310,5021
310,20
311,2734
311,3005
311,313
311,5608
311,5182
311,2567
311,5668
311,4526
311,2581
311,5220
311,4281
311,4147
311,20
311,5430
312,3734
312,728
312,3945
312,4400
312,1715
312,4695
312,20
312,82
312,3197
312,832
313,4385
313,240
313,2210
313,21
313,73
313,1466
313,1739
313,4279
313,1738
313,4856
313,2982
314,5625
314,4316
314,5630
314,5737
314,1647
314,1546
314,4465
314,4215
314,5331
314,4114
315,931
315,1024
315,1144
315,929
315,1016
315,1682
316,67
316,1769
316,108
316,949
316,21
316,1726
316,365
316,4903
316,4115
316,2177
317,3116
317,862
317,1251
317,21
318,4247
318,5395
318,718
318,719
318,3098
318,4358
318,1696
319,582
319,3621
319,82
320,1391
320,21
320,2735
321,21
321,4510
321,4069
321,468
321,863
321,3887
322,515
322,875
322,1168
323,195
323,2588
323,1588
323,1236
323,2682
323,2933
323,2302
324,1378
324,21
324,1354
324,1111
324,3764
324,257
